type,condition,m,n,Norm1/Norm0,Norm2/Norm0,Norm3/Norm0,Norm4/Norm0,Norm5/Norm0,Norm6/Norm0,Norm7/Norm0,Norm8/Norm0,Norm9/Norm0,Norm10/Norm0,Norm11/Norm0,Norm12/Norm0,Norm13/Norm0,Norm14/Norm0,Norm15/Norm0,Norm16/Norm0,Norm17/Norm0,Norm18/Norm0,Norm19/Norm0,Norm20/Norm0,flag,,
1,14000,2048,2048,1.1708e-05,3.15813e-05,0.00259947,5.82198e-07,3.62161e-05,5.93941e-06,2.67761e-08,3.29769e-05,1.45272e-08,1.43326e-09,7.30383e-06,7.57795e-11,1.64932e-10,2.02681e-08,2.87085e-12,1.1521e-10,4.66139e-11,1.37297e-13,1.15442e-10,1.03104e-13,1
1,15000,2048,2048,1.08729e-05,2.85114e-05,0.00272082,6.20272e-07,4.16328e-05,6.29838e-06,2.77266e-08,3.61379e-05,1.43944e-08,1.35e-09,7.65402e-06,7.81145e-11,1.68923e-10,2.17877e-08,2.79358e-12,1.06416e-10,5.05529e-11,1.03248e-13,6.22177e-11,1.13156e-13,1
1,16000,2048,2048,1.01428e-05,2.65079e-05,0.00273441,5.0647e-07,3.02308e-05,6.05329e-06,2.37003e-08,3.00082e-05,1.40828e-08,1.02489e-09,7.18857e-06,6.29708e-11,1.06501e-10,2.24195e-08,2.01456e-12,5.82589e-11,5.05506e-11,1.125e-13,8.00638e-11,1.17193e-13,1
1,17000,2048,2048,9.5386e-06,2.47387e-05,0.00279504,4.98357e-07,2.97556e-05,6.45352e-06,2.34141e-08,2.9517e-05,1.43689e-08,9.93837e-10,7.46145e-06,5.59606e-11,7.52196e-11,2.49127e-08,2.12359e-12,6.18345e-11,5.70425e-11,8.66312e-14,0,0,1
1,18000,2048,2048,9.07385e-06,2.41417e-05,0.00268293,4.12653e-07,2.24528e-05,6.16199e-06,1.84571e-08,1.95772e-05,1.42296e-08,1.05023e-09,8.24186e-06,6.07023e-11,9.3107e-11,2.63236e-08,1.57858e-12,3.41493e-11,6.04291e-11,9.06295e-14,0,0,1
1,19000,2048,2048,8.54642e-06,2.22339e-05,0.00279692,4.23613e-07,2.42719e-05,6.59528e-06,2.15065e-08,2.66116e-05,1.4872e-08,1.1234e-09,9.05663e-06,6.10264e-11,9.13242e-11,2.8805e-08,2.17493e-12,6.33952e-11,6.45347e-11,1.12329e-13,7.47824e-11,1.45411e-13,1
1,20000,2048,2048,8.13152e-06,2.16712e-05,0.00270368,3.70647e-07,2.06259e-05,6.07764e-06,1.74441e-08,2.0111e-05,1.40551e-08,7.61888e-10,7.16842e-06,4.32361e-11,4.12516e-11,2.93058e-08,1.43714e-12,2.81619e-11,6.72011e-11,7.29981e-14,0,0,1
1,21000,2048,2048,7.76302e-06,2.01748e-05,0.00273411,3.63297e-07,1.99338e-05,6.27615e-06,1.85649e-08,2.29232e-05,1.41846e-08,9.38417e-10,8.77301e-06,5.22608e-11,6.79795e-11,3.12213e-08,1.86189e-12,4.65695e-11,7.19538e-11,1.01744e-13,6.09571e-11,1.58686e-13,1
1,22000,2048,2048,7.41016e-06,1.92577e-05,0.00273411,3.46783e-07,1.90277e-05,6.27615e-06,1.7721e-08,2.18887e-05,1.41818e-08,8.95588e-10,8.90152e-06,5.07807e-11,6.30517e-11,3.27035e-08,1.77739e-12,4.24355e-11,7.53801e-11,9.71195e-14,0,0,1
1,23000,2048,2048,7.06647e-06,1.88109e-05,0.00269527,2.87518e-07,1.40337e-05,6.29664e-06,1.5209e-08,1.66382e-05,1.47197e-08,8.28921e-10,8.96453e-06,5.02119e-11,5.49233e-11,3.55305e-08,1.39972e-12,2.62617e-11,7.73698e-11,7.18436e-14,0,0,1
1,24000,2048,2048,6.74837e-06,1.80803e-05,0.00266976,2.73889e-07,1.35615e-05,6.2081e-06,1.29627e-08,1.33587e-05,1.38602e-08,6.77174e-10,7.78865e-06,4.31904e-11,3.83839e-11,3.52171e-08,1.12302e-12,1.71796e-11,7.95355e-11,5.48617e-14,0,0,1
1,25000,2048,2048,6.47844e-06,1.73571e-05,0.00266976,2.62933e-07,1.3019e-05,6.2081e-06,1.24442e-08,1.28264e-05,1.38589e-08,6.50027e-10,7.79258e-06,4.24368e-11,3.62055e-11,3.66755e-08,1.07829e-12,1.58356e-11,8.28494e-11,5.26672e-14,0,0,1
1,26000,2048,2048,6.2665e-06,1.64213e-05,0.00270986,2.9299e-07,1.6225e-05,6.25597e-06,1.11553e-08,1.05197e-05,1.42538e-08,5.5222e-10,6.67121e-06,4.06071e-11,3.02959e-11,3.73011e-08,1.24093e-12,2.07394e-11,8.86576e-11,5.22149e-14,0,0,1
1,27000,2048,2048,6.01756e-06,1.50924e-05,0.00277121,2.94511e-07,1.64884e-05,6.43245e-06,1.30859e-08,1.44147e-05,1.4421e-08,6.34091e-10,8.09995e-06,4.14424e-11,3.35818e-11,4.04065e-08,1.2666e-12,2.1119e-11,9.57724e-11,5.97986e-14,0,0,1
1,28000,2048,2048,5.80265e-06,1.45534e-05,0.00277121,2.83993e-07,1.58995e-05,6.43245e-06,1.26185e-08,1.39016e-05,1.442e-08,6.11404e-10,8.07014e-06,4.08622e-11,3.19291e-11,4.18915e-08,1.22153e-12,1.96401e-11,9.93194e-11,5.76629e-14,0,0,1
1,29000,2048,2048,5.59735e-06,1.4525e-05,0.0027802,3.03237e-07,1.90758e-05,6.50397e-06,1.10964e-08,1.07412e-05,1.464e-08,5.00367e-10,6.51058e-06,4.24248e-11,3.21829e-11,4.45256e-08,1.05284e-12,1.46645e-11,9.95367e-11,4.38628e-14,0,0,1
1,30000,2048,2048,5.4205e-06,1.41068e-05,0.00275052,2.77569e-07,1.681e-05,6.11129e-06,1.01768e-08,1.02886e-05,1.41341e-08,5.47364e-10,7.62804e-06,3.71633e-11,2.35898e-11,4.22705e-08,1.08063e-12,1.67616e-11,9.3991e-11,4.78421e-14,0,0,1
1,31000,2048,2048,5.30043e-06,1.41383e-05,0.00265202,2.57236e-07,1.53337e-05,6.06986e-06,1.14464e-08,1.27885e-05,1.42915e-08,4.7249e-10,6.55629e-06,3.87284e-11,2.71243e-11,4.47288e-08,1.09469e-12,1.6817e-11,1.0055e-10,5.35014e-14,0,0,1
1,32000,2048,2048,5.07293e-06,1.34331e-05,0.00270137,2.32511e-07,1.2306e-05,6.27165e-06,1.19512e-08,1.47653e-05,1.39361e-08,5.49815e-10,8.19025e-06,4.40437e-11,4.01877e-11,4.55817e-08,9.89387e-13,1.37288e-11,1.05344e-10,4.52789e-14,0,0,1
1,33000,2048,2048,4.91921e-06,1.3026e-05,0.00270137,2.25465e-07,1.19331e-05,6.27165e-06,1.15891e-08,1.43193e-05,1.39355e-08,5.33129e-10,8.13411e-06,4.34424e-11,3.84379e-11,4.69985e-08,9.59563e-13,1.29114e-11,1.08635e-10,4.39068e-14,0,0,1
1,34000,2048,2048,4.85532e-06,1.28806e-05,0.00268501,2.20857e-07,1.2328e-05,6.05036e-06,7.99945e-09,6.98014e-06,1.40553e-08,3.01681e-10,3.67924e-06,3.44565e-11,1.49689e-11,4.9215e-08,7.17484e-13,7.12933e-12,1.08386e-10,3.38378e-14,0,0,1
1,35000,2048,2048,4.6948e-06,1.27275e-05,0.00259426,2.01871e-07,1.08756e-05,6.25684e-06,9.33326e-09,9.84462e-06,1.36682e-08,4.02791e-10,6.01535e-06,3.83959e-11,2.7415e-11,4.9394e-08,8.85502e-13,1.10975e-11,1.13658e-10,4.3926e-14,0,0,1
1,36000,2048,2048,4.56002e-06,1.23226e-05,0.00256643,2.237e-07,1.40162e-05,5.8153e-06,1.04827e-08,1.34626e-05,1.32019e-08,5.94885e-10,1.01954e-05,4.0079e-11,3.59782e-11,4.84806e-08,1.21608e-12,2.1951e-11,1.11193e-10,6.38104e-14,0,0,1
1,37000,2048,2048,4.43678e-06,1.19896e-05,0.00256643,2.17654e-07,1.36374e-05,5.8153e-06,1.01994e-08,1.30997e-05,1.32012e-08,5.78776e-10,1.01758e-05,3.95993e-11,3.45868e-11,4.98194e-08,1.18332e-12,2.07823e-11,1.14281e-10,6.20858e-14,0,0,1
1,38000,2048,2048,4.30574e-06,1.13925e-05,0.00265948,1.87168e-07,1.00504e-05,6.205e-06,9.37175e-09,1.09469e-05,1.43413e-08,4.33934e-10,7.25139e-06,3.82557e-11,2.44179e-11,5.4026e-08,9.34528e-13,1.21679e-11,1.23591e-10,4.20875e-14,0,0,1
1,39000,2048,2048,4.18354e-06,1.06815e-05,0.00286287,1.78875e-07,8.52867e-06,6.63659e-06,8.10848e-09,7.69899e-06,1.49558e-08,4.99468e-10,8.74163e-06,3.73927e-11,1.90129e-11,6.00788e-08,6.15613e-13,4.85719e-12,1.33999e-10,2.80422e-14,0,0,1
1,40000,2048,2048,4.08503e-06,1.08639e-05,0.00267075,2.33773e-07,1.62566e-05,6.27504e-06,9.89104e-09,1.26736e-05,1.44795e-08,4.16816e-10,6.99669e-06,3.82545e-11,2.42551e-11,5.9759e-08,8.16745e-13,8.65633e-12,1.38719e-10,4.13087e-14,0,0,1
1,41000,2048,2048,3.9854e-06,1.05989e-05,0.00267075,2.28072e-07,1.58601e-05,6.27504e-06,9.6498e-09,1.23652e-05,1.44792e-08,4.06641e-10,6.91431e-06,3.79893e-11,2.34994e-11,6.1235e-08,7.97002e-13,8.24107e-12,1.42187e-10,4.03012e-14,0,0,1
1,42000,2048,2048,3.87761e-06,1.01575e-05,0.00279421,2.06512e-07,1.2924e-05,6.36868e-06,1.02289e-08,1.38033e-05,1.47426e-08,5.32888e-10,1.01631e-05,4.11503e-11,3.07635e-11,6.09103e-08,1.05791e-12,1.49086e-11,1.41719e-10,4.98587e-14,0,0,1
1,43000,2048,2048,3.79522e-06,1.00635e-05,0.00264336,1.96518e-07,1.23986e-05,6.30274e-06,9.90751e-09,1.36746e-05,1.39461e-08,5.22662e-10,1.0374e-05,3.7878e-11,2.34072e-11,6.26818e-08,7.86998e-13,8.52708e-12,1.39554e-10,3.86561e-14,0,0,1
1,44000,2048,2048,3.70896e-06,9.83476e-06,0.00264336,1.92051e-07,1.21168e-05,6.30274e-06,9.68234e-09,1.33645e-05,1.39457e-08,5.10767e-10,1.03161e-05,3.7642e-11,2.27327e-11,6.41217e-08,7.69265e-13,8.14551e-12,1.428e-10,3.77775e-14,0,0,1
1,45000,2048,2048,3.6277e-06,9.56275e-06,0.00266758,1.7363e-07,9.97862e-06,6.34963e-06,8.2331e-09,9.57104e-06,1.43824e-08,3.75412e-10,6.81045e-06,3.69785e-11,2.06243e-11,6.62987e-08,8.95909e-13,1.08928e-11,1.52942e-10,3.80116e-14,0,0,1
1,46000,2048,2048,3.53525e-06,9.34655e-06,0.00271158,1.98374e-07,1.28179e-05,6.50197e-06,1.05833e-08,1.61198e-05,1.49638e-08,4.71181e-10,9.46476e-06,3.88376e-11,2.38032e-11,6.81912e-08,9.23545e-13,1.13644e-11,1.62206e-10,4.34925e-14,0,0,1
1,47000,2048,2048,3.4922e-06,8.95918e-06,0.00276003,1.71274e-07,9.81138e-06,6.22269e-06,8.45405e-09,1.05912e-05,1.46614e-08,4.0362e-10,7.93856e-06,3.69201e-11,1.85967e-11,6.95144e-08,8.34602e-13,9.45002e-12,1.53519e-10,3.79497e-14,0,0,1
1,48000,2048,2048,3.41944e-06,8.77253e-06,0.00276003,1.67706e-07,9.60698e-06,6.22269e-06,8.27793e-09,1.03709e-05,1.46612e-08,3.95206e-10,7.85787e-06,3.67657e-11,1.81331e-11,7.09667e-08,8.17351e-13,9.06188e-12,1.56785e-10,3.71591e-14,0,0,1
1,49000,2048,2048,3.33113e-06,8.6888e-06,0.00276222,1.2979e-07,5.97916e-06,6.27808e-06,6.37807e-09,6.43636e-06,1.43035e-08,3.06081e-10,5.37668e-06,3.40801e-11,1.23662e-11,7.04239e-08,6.13622e-13,5.15317e-12,1.62876e-10,2.88656e-14,0,0,1
1,50000,2048,2048,3.23886e-06,8.75159e-06,0.00267441,1.65132e-07,1.01411e-05,6.17148e-06,7.08922e-09,8.20143e-06,1.35343e-08,3.55662e-10,7.20761e-06,3.59521e-11,1.96674e-11,7.01255e-08,7.85598e-13,8.81418e-12,1.59973e-10,4.10611e-14,0,0,1
1,51000,2048,2048,3.17535e-06,8.57999e-06,0.00267441,1.61894e-07,9.9423e-06,6.17148e-06,6.95021e-09,8.0408e-06,1.35341e-08,3.48684e-10,7.13114e-06,3.5791e-11,1.91954e-11,7.15066e-08,7.70317e-13,8.47327e-12,1.63172e-10,4.0256e-14,0,0,1
1,52000,2048,2048,3.11797e-06,8.28587e-06,0.00264164,1.59157e-07,9.7905e-06,6.30588e-06,8.8261e-09,1.27077e-05,1.45552e-08,3.43464e-10,6.84648e-06,3.57043e-11,1.62873e-11,7.67395e-08,5.94124e-13,4.67946e-12,1.73197e-10,3.07284e-14,0,0,1
1,53000,2048,2048,3.07474e-06,8.09699e-06,0.00265534,1.65661e-07,1.07851e-05,6.17168e-06,6.99971e-09,8.15845e-06,1.47533e-08,3.18181e-10,6.07893e-06,3.58639e-11,1.59181e-11,7.61809e-08,6.22421e-13,5.22457e-12,1.70385e-10,2.60739e-14,0,0,1
1,54000,2048,2048,3.0259e-06,8.0129e-06,0.00270134,1.41391e-07,7.95976e-06,6.31071e-06,7.7762e-09,1.03102e-05,1.43189e-08,3.65271e-10,7.8874e-06,3.7055e-11,1.87863e-11,7.90358e-08,7.62835e-13,7.71164e-12,1.8191e-10,3.2073e-14,0,0,1
1,55000,2048,2048,2.97089e-06,7.86721e-06,0.00270134,1.3882e-07,7.81503e-06,6.31071e-06,7.63481e-09,1.0123e-05,1.43187e-08,3.58626e-10,7.80779e-06,3.69182e-11,1.83767e-11,8.04737e-08,7.49101e-13,7.43511e-12,1.85279e-10,3.14899e-14,0,0,1
1,56000,2048,2048,2.91322e-06,8.02152e-06,0.00259504,1.44178e-07,8.77474e-06,6.08647e-06,6.70143e-09,8.28418e-06,1.3841e-08,3.49295e-10,7.61076e-06,3.33451e-11,1.31411e-11,7.69923e-08,5.59721e-13,4.53847e-12,1.71943e-10,2.94214e-14,0,0,1
1,57000,2048,2048,2.86142e-06,7.81829e-06,0.00255521,1.43385e-07,8.99958e-06,6.1517e-06,7.06372e-09,9.54879e-06,1.33223e-08,2.72283e-10,5.35395e-06,3.44087e-11,1.76414e-11,7.97229e-08,7.32826e-13,7.63183e-12,1.85595e-10,3.06347e-14,0,0,1
1,58000,2048,2048,2.83099e-06,7.27887e-06,0.00266855,1.42419e-07,8.7483e-06,6.21168e-06,5.72055e-09,6.26991e-06,1.42923e-08,3.09821e-10,6.50934e-06,3.46777e-11,1.44587e-11,8.15634e-08,6.07749e-13,4.98028e-12,1.85615e-10,2.20292e-14,0,0,1
1,59000,2048,2048,2.783e-06,7.1555e-06,0.00266855,1.40005e-07,8.60002e-06,6.21168e-06,5.6236e-09,6.16371e-06,1.42922e-08,3.04568e-10,6.43718e-06,3.45913e-11,1.41783e-11,8.29338e-08,5.976e-13,4.81411e-12,1.88816e-10,2.16559e-14,0,0,1
1,60000,2048,2048,2.71879e-06,7.06497e-06,0.00273167,1.40669e-07,8.64431e-06,6.53713e-06,6.34372e-09,7.25905e-06,1.4865e-08,2.48289e-10,4.53293e-06,3.58048e-11,1.60219e-11,8.73974e-08,5.18784e-13,3.64626e-12,1.97236e-10,2.04156e-14,0,0,1
1,61000,2048,2048,2.66015e-06,7.17026e-06,0.00267802,1.23286e-07,6.89329e-06,6.07075e-06,5.98141e-09,7.08543e-06,1.46292e-08,2.19257e-10,3.71575e-06,3.26479e-11,1.09028e-11,8.65324e-08,5.18968e-13,3.72705e-12,1.94656e-10,2.53814e-14,0,0,1
1,62000,2048,2048,2.61724e-06,7.05461e-06,0.00267802,1.21297e-07,6.78211e-06,6.07074e-06,5.88494e-09,6.97123e-06,1.46292e-08,2.1572e-10,3.66703e-06,3.25955e-11,1.07097e-11,8.78904e-08,5.10758e-13,3.60892e-12,1.97848e-10,2.49721e-14,0,0,1
1,63000,2048,2048,2.59774e-06,6.86472e-06,0.00271941,1.0403e-07,4.87718e-06,6.39588e-06,5.57912e-09,6.17758e-06,1.40187e-08,2.80094e-10,5.87263e-06,3.32083e-11,9.21967e-12,8.85418e-08,3.51498e-13,1.67656e-12,2.08632e-10,1.4132e-14,0,0,1
1,64000,2048,2048,2.54092e-06,6.77826e-06,0.00270538,1.3543e-07,8.55962e-06,6.23125e-06,6.34566e-09,8.16034e-06,1.42653e-08,3.22551e-10,7.55152e-06,3.65785e-11,1.83514e-11,9.30109e-08,6.93232e-13,6.56174e-12,2.08788e-10,3.4503e-14,0,0,1
1,65000,2048,2048,2.50183e-06,6.67398e-06,0.00270538,1.33346e-07,8.42793e-06,6.23125e-06,6.24803e-09,8.0349e-06,1.42652e-08,3.17587e-10,7.47675e-06,3.64661e-11,1.80135e-11,9.44385e-08,6.82686e-13,6.36249e-12,2.1205e-10,3.39722e-14,0,0,1
1,66000,2048,2048,2.4692e-06,6.42482e-06,0.00278686,1.43248e-07,9.60793e-06,6.30671e-06,5.8396e-09,6.91967e-06,1.42184e-08,2.84307e-10,6.47261e-06,3.40141e-11,1.17046e-11,9.86498e-08,5.6144e-13,4.20472e-12,2.27526e-10,2.36322e-14,0,0,1
1,67000,2048,2048,2.42353e-06,6.38306e-06,0.00270999,1.46508e-07,1.06441e-05,6.2104e-06,6.55578e-09,9.09037e-06,1.42763e-08,2.90254e-10,6.72074e-06,3.45075e-11,1.67319e-11,9.70464e-08,7.70309e-13,8.24731e-12,2.25498e-10,3.18668e-14,0,0,1
1,68000,2048,2048,2.38444e-06,6.32071e-06,0.00268563,1.29063e-07,8.22193e-06,6.25757e-06,6.20402e-09,8.43625e-06,1.40896e-08,2.61785e-10,5.76586e-06,3.4626e-11,1.25711e-11,1.00775e-07,6.4098e-13,5.38966e-12,2.31322e-10,2.2047e-14,0,0,1
1,69000,2048,2048,2.34988e-06,6.22911e-06,0.00268563,1.27193e-07,8.10278e-06,6.25756e-06,6.11411e-09,8.3141e-06,1.40895e-08,2.5799e-10,5.70401e-06,3.45679e-11,1.23682e-11,1.02203e-07,6.31821e-13,5.23564e-12,2.34724e-10,2.17275e-14,0,0,1
1,70000,2048,2048,2.31049e-06,6.22529e-06,0.00266302,1.13967e-07,6.66115e-06,6.07475e-06,5.83002e-09,7.62065e-06,1.39594e-08,2.0805e-10,3.94768e-06,3.38743e-11,1.18901e-11,9.80657e-08,5.03586e-13,3.45214e-12,2.31961e-10,2.27538e-14,0,0,1
1,71000,2048,2048,2.29519e-06,6.11725e-06,0.0027206,1.05412e-07,5.88145e-06,6.15193e-06,4.73727e-09,5.30298e-06,1.41759e-08,2.08531e-10,4.02745e-06,3.27459e-11,8.98451e-12,9.92716e-08,4.78245e-13,3.20004e-12,2.27865e-10,1.78591e-14,0,0,1
1,72000,2048,2048,2.26331e-06,6.03229e-06,0.0027206,1.03948e-07,5.79977e-06,6.15192e-06,4.67147e-09,5.22938e-06,1.41759e-08,2.05634e-10,3.98146e-06,3.27142e-11,8.85117e-12,1.00585e-07,4.71749e-13,3.11274e-12,2.31074e-10,1.7611e-14,0,0,1
1,73000,2048,2048,2.24427e-06,5.91211e-06,0.00273223,9.72705e-08,5.08657e-06,6.16903e-06,5.40263e-09,6.99099e-06,1.4182e-08,2.55017e-10,5.85574e-06,3.36828e-11,1.11916e-11,1.05849e-07,5.63944e-13,4.2359e-12,2.44512e-10,2.54477e-14,0,0,1
1,74000,2048,2048,2.21795e-06,5.83734e-06,0.00271784,1.1208e-07,6.92908e-06,6.29812e-06,4.77642e-09,5.22888e-06,1.46842e-08,1.96533e-10,3.65255e-06,3.46902e-11,7.64855e-12,1.06395e-07,3.54573e-13,1.61803e-12,2.46009e-10,1.59587e-14,0,0,1
1,75000,2048,2048,2.18838e-06,5.75951e-06,0.00271784,1.10586e-07,6.8367e-06,6.29812e-06,4.71273e-09,5.15919e-06,1.46842e-08,1.93913e-10,3.61094e-06,3.46689e-11,7.54193e-12,1.07705e-07,3.50063e-13,1.57615e-12,2.49332e-10,1.5746e-14,0,0,1
1,76000,2048,2048,2.13218e-06,5.57331e-06,0.00267697,1.26566e-07,8.87341e-06,6.15813e-06,5.71598e-09,7.87507e-06,1.35564e-08,2.59327e-10,6.52753e-06,3.26254e-11,9.43632e-12,1.07709e-07,4.92543e-13,3.36171e-12,2.47441e-10,2.2675e-14,0,0,1
1,77000,2048,2048,2.11261e-06,5.50663e-06,0.00272309,9.74922e-08,5.27693e-06,6.33176e-06,4.98531e-09,5.94279e-06,1.42554e-08,1.90013e-10,3.66643e-06,3.31542e-11,7.98638e-12,1.10313e-07,4.15888e-13,2.28102e-12,2.6159e-10,1.75404e-14,0,0,1
1,78000,2048,2048,2.07598e-06,5.38735e-06,0.00270977,1.1738e-07,7.80816e-06,6.24516e-06,5.51073e-09,7.30604e-06,1.49907e-08,3.05142e-10,8.28065e-06,3.60254e-11,1.2548e-11,1.1673e-07,6.0279e-13,4.75038e-12,2.713e-10,2.84739e-14,0,0,1
1,79000,2048,2048,2.0497e-06,5.31916e-06,0.00270977,1.15894e-07,7.70932e-06,6.24517e-06,5.44097e-09,7.21361e-06,1.49907e-08,3.01278e-10,8.20861e-06,3.59764e-11,1.23723e-11,1.18173e-07,5.95281e-13,4.63182e-12,2.74778e-10,2.81135e-14,0,0,1
1,80000,2048,2048,2.03423e-06,5.39296e-06,0.00274161,9.39902e-08,5.21088e-06,6.12732e-06,4.40351e-09,5.06406e-06,1.38524e-08,1.95524e-10,4.07399e-06,3.29089e-11,1.05553e-11,1.1479e-07,4.56685e-13,2.83177e-12,2.63616e-10,1.89832e-14,0,0,1
1,81000,2048,2048,2.03266e-06,5.35505e-06,0.00267431,1.05972e-07,6.61143e-06,6.30619e-06,4.53975e-09,5.34757e-06,1.43542e-08,2.15552e-10,4.72986e-06,3.43855e-11,9.97605e-12,1.18603e-07,4.08145e-13,2.24889e-12,2.63476e-10,2.03277e-14,0,0,1
1,82000,2048,2048,1.98214e-06,5.12346e-06,0.00272008,1.0853e-07,7.02937e-06,6.32133e-06,5.20475e-09,6.88126e-06,1.44564e-08,2.10281e-10,4.62561e-06,3.35242e-11,1.21958e-11,1.22367e-07,4.14556e-13,2.28719e-12,2.79847e-10,1.76684e-14,0,0,1
1,83000,2048,2048,1.95826e-06,5.06173e-06,0.00272007,1.07223e-07,6.94468e-06,6.32133e-06,5.14204e-09,6.79839e-06,1.44564e-08,2.07747e-10,4.57946e-06,3.34773e-11,1.2032e-11,1.23803e-07,4.09721e-13,2.23328e-12,2.8326e-10,1.74556e-14,0,0,1
1,84000,2048,2048,1.92584e-06,5.0725e-06,0.00274792,1.03641e-07,6.22227e-06,6.3087e-06,5.2995e-09,7.49384e-06,1.38357e-08,2.22978e-10,5.2249e-06,3.35268e-11,7.4654e-12,1.1932e-07,4.11314e-13,2.22017e-12,2.74421e-10,1.7613e-14,0,0,1
